14.285714285714285,20,2.8571428571428568,0,1,0,14.285714285714285,2.8571428571428568,66.66666666666666,5,3.333333333333333,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
14.285714285714285,20,2.8571428571428568,20,4,0.8,14.285714285714285,2.8571428571428568,44.44444444444444,8,3.5555555555555554,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
14.285714285714285,20,2.8571428571428568,20,4,0.8,14.285714285714285,2.8571428571428568,28.57142857142857,13,3.714285714285714,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
14.285714285714285,20,2.8571428571428568,16.666666666666664,5,0.8333333333333333,14.285714285714285,2.8571428571428568,23.52941176470588,16,3.764705882352941,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
14.285714285714285,20,2.8571428571428568,14.285714285714285,6,0.8571428571428571,14.285714285714285,2.8571428571428568,21.73913043478261,22,4.782608695652174,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
14.285714285714285,20,2.8571428571428568,12.5,7,0.875,14.285714285714285,2.8571428571428568,20.833333333333336,23,4.791666666666667,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
14.285714285714285,20,2.8571428571428568,12.5,7,0.875,14.285714285714285,2.8571428571428568,20,29,5.800000000000001,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
14.285714285714285,20,2.8571428571428568,11.11111111111111,8,0.8888888888888888,14.285714285714285,2.8571428571428568,16.666666666666664,35,5.833333333333333,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
14.285714285714285,20,2.8571428571428568,10,9,0.9,14.285714285714285,2.8571428571428568,14.285714285714285,41,5.857142857142857,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
14.285714285714285,20,2.8571428571428568,10,9,0.9,14.285714285714285,2.8571428571428568,14.893617021276595,46,6.8510638297872335,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
14.285714285714285,20,2.8571428571428568,9.090909090909092,10,0.9090909090909092,14.285714285714285,2.8571428571428568,13.20754716981132,52,6.867924528301887,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
14.285714285714285,20,2.8571428571428568,9.090909090909092,10,0.9090909090909092,14.285714285714285,2.8571428571428568,13.793103448275861,57,7.862068965517241,Zone 0
0,1,0,0,1,0,0,0,0,1,0,Collection Zone
14.285714285714285,20,2.8571428571428568,7.142857142857142,13,0.9285714285714285,14.285714285714285,2.8571428571428568,0,3,0,Zone 0
0,1,0,0,1,0,0,0,13.793103448275861,58,8,Collection Zone
14.285714285714285,20,2.8571428571428568,13.333333333333334,14,1.8666666666666667,14.285714285714285,2.8571428571428568,9.090909090909092,10,0.9090909090909092,Zone 0
0,1,0,0,1,0,0,0,13.91304347826087,115,16,Collection Zone
14.285714285714285,20,2.8571428571428568,12.5,15,1.875,14.285714285714285,2.8571428571428568,7.142857142857142,13,0.9285714285714285,Zone 0
0,1,0,0,1,0,0,0,13.953488372093023,172,24,Collection Zone
14.285714285714285,20,2.8571428571428568,11.76470588235294,16,1.8823529411764706,14.285714285714285,2.8571428571428568,5.88235294117647,16,0.9411764705882353,Zone 0
0,1,0,0,1,0,0,0,13.973799126637553,229,32,Collection Zone
14.285714285714285,20,2.8571428571428568,16.666666666666664,17,2.833333333333333,14.285714285714285,2.8571428571428568,4.761904761904762,20,0.9523809523809523,Zone 0
0,1,0,0,1,0,0,0,13.986013986013987,286,40,Collection Zone
14.285714285714285,20,2.8571428571428568,16.666666666666664,17,2.833333333333333,14.285714285714285,2.8571428571428568,4.166666666666666,23,0.9583333333333333,Zone 0
0,1,0,0,1,0,0,0,13.994169096209912,343,48,Collection Zone
14.285714285714285,20,2.8571428571428568,16.666666666666664,17,2.833333333333333,14.285714285714285,2.8571428571428568,6.451612903225806,30,1.935483870967742,Zone 0
0,1,0,0,1,0,0,0,14.000000000000002,400,56,Collection Zone
14.285714285714285,20,2.8571428571428568,21.052631578947366,18,3.789473684210526,14.285714285714285,2.8571428571428568,8.823529411764707,33,2.9117647058823533,Zone 0
0,1,0,0,1,0,0,0,14.00437636761488,457,64,Collection Zone
14.285714285714285,20,2.8571428571428568,23.809523809523807,20,4.761904761904762,14.285714285714285,2.8571428571428568,10.526315789473683,37,3.894736842105263,Zone 0
0,1,0,0,1,0,0,0,14.007782101167315,514,72,Collection Zone
14.285714285714285,20,2.8571428571428568,23.809523809523807,20,4.761904761904762,14.285714285714285,2.8571428571428568,11.363636363636363,43,4.886363636363636,Zone 0
0,1,0,0,1,0,0,0,14.010507880910684,571,80,Collection Zone
14.285714285714285,20,2.8571428571428568,21.73913043478261,22,4.782608695652174,14.285714285714285,2.8571428571428568,13.20754716981132,52,6.867924528301887,Zone 0
0,1,0,0,1,0,0,0,14.012738853503185,628,88,Collection Zone
14.285714285714285,20,2.8571428571428568,24,24,5.76,14.285714285714285,2.8571428571428568,13.793103448275861,57,7.862068965517241,Zone 0
0,1,0,0,1,0,0,0,14.014598540145986,685,96,Collection Zone
14.285714285714285,20,2.8571428571428568,24,24,5.76,14.285714285714285,2.8571428571428568,0,2,0,Zone 0
0,1,0,0,1,0,0,0,14.016172506738545,742,104,Collection Zone
14.285714285714285,20,2.8571428571428568,23.076923076923077,25,5.769230769230769,14.285714285714285,2.8571428571428568,0,7,0,Zone 0
0,1,0,0,1,0,0,0,14.017521902377972,799,112,Collection Zone
14.285714285714285,20,2.8571428571428568,22.22222222222222,26,5.777777777777778,14.285714285714285,2.8571428571428568,0,12,0,Zone 0
0,1,0,0,2,0,0,0,14.018691588785046,856,120,Collection Zone
14.285714285714285,20,2.8571428571428568,19.230769230769234,25,4.807692307692308,14.285714285714285,2.8571428571428568,0,14,0,Zone 0
0,1,0,20,5,1,0,0,14.019715224534501,913,128,Collection Zone
14.285714285714285,20,2.8571428571428568,19.230769230769234,25,4.807692307692308,14.285714285714285,2.8571428571428568,0,17,0,Zone 0
0,1,0,20,5,1,0,0,14.02061855670103,970,136,Collection Zone
14.285714285714285,20,2.8571428571428568,20,24,4.800000000000001,14.285714285714285,2.8571428571428568,4,24,0.96,Zone 0
0,1,0,16.666666666666664,6,1,0,0,14.021421616358326,1027,144,Collection Zone
14.285714285714285,20,2.8571428571428568,20.833333333333336,23,4.791666666666667,14.285714285714285,2.8571428571428568,3.4482758620689653,28,0.9655172413793103,Zone 0
0,1,0,14.285714285714285,7,1,0,0,14.022140221402212,1084,152,Collection Zone
